GlobalEventID,SQLDATE,MonthYear,Year,Actor1Code,Actor1Name,Actor1CountryCode,Actor2Code,Actor2Name,Actor2CountryCode,EventCode,GoldsteinScale,NumMentions,NumArticles,AvgTone,Actor1Geo_Lat,Actor1Geo_Long,Actor2Geo_Lat,Actor2Geo_Long,ActionGeo_Lat,ActionGeo_Long,ActionGeo_CountryCode,ActionGeo_FullName,SOURCEURL
1204094277,20241015,202410,2024,CAN,CANADA,CAN,GOV,DIPLOMAT,,174,-5.0,1249,1132,-6.15710866809231,60,-96,60,-96,60,-96,CA,Canada,https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204094278,20241015,202410,2024,CANGOV,CANADIAN,CAN,CAN,CANADIAN,CAN,0332,5.2,66,66,-4.56195448209498,60,-96,60,-96,60,-96,CA,Canada,https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204094279,20241015,202410,2024,CANGOV,CANADA,CAN,CAN,CANADA,CAN,112,-2.0,101,101,-5.62732001309373,60,-96,60,-96,60,-96,CA,Canada,https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204094282,20241015,202410,2024,CANOPP,CANADA,CAN,GOV,DIPLOMAT,,186,-10.0,90,90,-4.49353788190288,60,-96,28.6,77.2,60,-96,CA,Canada,https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204094693,20241015,202410,2024,GBR,BRITISH,GBR,RUS,RUSSIA,RUS,071,7.4,4,4,-3.28719723183391,54,-4,60,100,60,100,RS,Russia,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204094694,20241015,202410,2024,GBR,BRITISH,GBR,RUS,RUSSIA,RUS,071,7.4,4,4,-3.28719723183391,54,-4,60,100,54,-4,UK,United Kingdom,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204094793,20241015,202410,2024,GOV,MINISTRY,,CAN,CANADIAN,CAN,040,1.0,11,11,-4.44703537920925,28.6,77.2,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204094794,20241015,202410,2024,GOV,FOREIGN MINIST,,CAN,CANADA,CAN,040,1.0,29,29,-5.04434147179742,28.6,77.2,60,-96,60,-96,CA,Canada,https://asia.nikkei.com/Politics/International-relations/India-Canada-expel-diplomats-as-tensions-rise-over-Sikh-separatist-s-killing
1204094797,20241015,202410,2024,GOV,FOREIGN MINIST,,CAN,CANADA,CAN,112,-2.0,90,90,-4.05641126165294,60,-96,60,-96,60,-96,CA,Canada,https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204094801,20241015,202410,2024,GOV,MINISTRY,,CANGOV,CANADA,CAN,040,1.0,10,10,-4.55303365123471,28.6,77.2,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204094802,20241015,202410,2024,GOV,MINISTRY,,CANGOV,CANADIAN,CAN,040,1.0,26,26,-4.60914328261966,28.6,77.2,60,-96,60,-96,CA,Canada,https://www.cowichanvalleycitizen.com/national-news/canada-and-india-expel-each-others-diplomats-in-escalating-dispute-over-a-2023-assassination-7587232
1204095251,20241015,202410,2024,MEDBUS,MEDIA,,USA,AMERICAN,USA,1721,-5.0,6,6,-8.38900022266756,60,100,38.8951,-77.0364,38.8951,-77.0364,US,"White House, District of Columbia, United States",https://www.thecentersquare.com/national/article_50f585c8-884c-11ef-989c-0ff64ea9150a.html
1204095252,20241015,202410,2024,MEDBUS,MEDIA,,USA,AMERICAN,USA,1721,-5.0,18,18,-8.38900022266756,60,100,42.1497,-74.9384,42.1497,-74.9384,US,"New York, United States",https://www.thecentersquare.com/national/article_50f585c8-884c-11ef-989c-0ff64ea9150a.html
1204095253,20241015,202410,2024,MEDBUS,MEDIA,,USA,AMERICAN,USA,1721,-5.0,6,6,-8.38900022266756,60,100,60,100,60,100,RS,Russia,https://www.thecentersquare.com/national/article_50f585c8-884c-11ef-989c-0ff64ea9150a.html
1204095408,20241015,202410,2024,RUS,RUSSIA,RUS,GBR,BRITISH,GBR,071,7.4,2,2,-3.28719723183391,60,100,54,-4,60,100,RS,Russia,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095409,20241015,202410,2024,RUS,RUSSIA,RUS,GBR,BRITISH,GBR,071,7.4,2,2,-3.28719723183391,60,100,54,-4,54,-4,UK,United Kingdom,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095412,20241015,202410,2024,RUS,RUSSIAN,RUS,GBR,UNITED KINGDOM,GBR,190,-10.0,8,8,-3.28719723183391,60,100,54,-4,60,100,RS,Russia,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095416,20241015,202410,2024,RUS,RUSSIA,RUS,ISR,ISRAELI,ISR,040,1.0,4,4,-3.28719723183391,60,100,31.5,34.75,31.5,34.75,IS,Israel,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095417,20241015,202410,2024,RUS,RUSSIA,RUS,ISR,ISRAELI,ISR,040,1.0,4,4,-3.28719723183391,60,100,33.833333,35.833333,33.833333,35.833333,LE,Lebanon,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095420,20241015,202410,2024,RUS,RUSSIA,RUS,MED,JOURNALIST,,114,-2.0,8,8,-3.28719723183391,60,100,60,100,60,100,RS,Russia,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095437,20241015,202410,2024,RUSMED,RUSSIAN,RUS,GBR,UNITED KINGDOM,GBR,190,-10.0,8,8,-3.28719723183391,60,100,54,-4,60,100,RS,Russia,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095438,20241015,202410,2024,RUSMED,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,190,-10.0,4,4,-3.28719723183391,60,100,54,-4,54,-4,UK,United Kingdom,https://www.shanghaisun.com/news/274708574/uk-losing-propaganda-battle-to-russian-media-bbc-chief
1204095771,20241015,202410,2024,USA,UNITED STATES,USA,MED,MEDIA,,012,-0.4,6,6,-8.38900022266756,60,100,38.8951,-77.0364,60,100,RS,Russia,https://www.thecentersquare.com/national/article_50f585c8-884c-11ef-989c-0ff64ea9150a.html
1204095772,20241015,202410,2024,USA,AMERICAN,USA,MED,MEDIA,,012,-0.4,21,21,-8.38900022266756,60,100,60,100,60,100,RS,Russia,https://www.thecentersquare.com/national/article_50f585c8-884c-11ef-989c-0ff64ea9150a.html
1204095780,20241015,202410,2024,USA,AMERICAN,USA,MEDBUS,MEDIA,,012,-0.4,3,3,-8.38900022266756,60,100,42.1497,-74.9384,42.1497,-74.9384,US,"New York, United States",https://www.thecentersquare.com/national/article_50f585c8-884c-11ef-989c-0ff64ea9150a.html
1204097104,20231016,202310,2023,CAN,CANADA,CAN,UAF,TERRORIST,,010,0.0,33,31,-5.86549507508037,60,-96,20,77,60,-96,CA,Canada,https://news.webindia123.com/news/Articles/World/20241015/4245738.html
1204097105,20231016,202310,2023,CAN,CANADA,CAN,UAF,TERRORIST,,010,0.0,17,17,-5.69526428534334,60,-96,20,77,20,77,IN,India,https://news.webindia123.com/news/Articles/World/20241015/4245738.html
1204097107,20231016,202310,2023,CAN,CANADA,CAN,UAF,TERRORIST,,180,-9.0,48,46,-5.86549507508037,60,-96,20,77,20,77,IN,India,https://news.webindia123.com/news/Articles/World/20241015/4245738.html
1204097198,20241015,202410,2024,,,,CAN,CANADA,CAN,040,1.0,2,2,-6.04089219330855,,,28.6,77.2,60,-96,CA,Canada,https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204097199,20241015,202410,2024,,,,CAN,CANADIAN,CAN,040,1.0,75,75,-5.37873236980283,,,60,-96,60,-96,CA,Canada,https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204097202,20241015,202410,2024,,,,CANGOV,CANADA,CAN,042,1.9,5,5,-5.51843205155374,,,60,-96,60,-96,CA,Canada,https://news.webindia123.com/news/Articles/World/20241015/4245738.html
1204097340,20241015,202410,2024,,,,RUS,RUSSIA,RUS,036,4.0,10,10,1.44927536231884,,,60,100,60,100,RS,Russia,https://www.trinidadtimes.com/news/274708690/russia-sizes-up-brics-growth-prospects
1204097477,20241015,202410,2024,AFG,AFGHANISTAN,AFG,NOR,NORWAY,NOR,190,-10.0,2,2,-4.45859872611465,62,10,44.8186,20.4681,62,10,NO,Norway,https://www.tnp.no/norway/panorama/3223-norwegian-war-hero-spied-for-nato-in-yugoslavia/
1204097478,20241015,202410,2024,AFG,AFGHANISTAN,AFG,NOR,NORWEGIAN,NOR,190,-10.0,6,6,-4.45859872611465,62,10,62,10,44.8186,20.4681,RB,"Belgrade, Serbia (general),",https://www.tnp.no/norway/panorama/3223-norwegian-war-hero-spied-for-nato-in-yugoslavia/
1204097479,20241015,202410,2024,AFG,AFGHANISTAN,AFG,NOR,NORWAY,NOR,190,-10.0,1,1,-4.45859872611465,62,10,62,10,62,10,NO,Norway,https://www.tnp.no/norway/panorama/3223-norwegian-war-hero-spied-for-nato-in-yugoslavia/
1204097514,20241015,202410,2024,AUS,AUSTRALIA,AUS,CAN,CANADA,CAN,020,3.0,11,11,-4.72046859440468,-25,135,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.watoday.com.au/world/north-america/irrefutable-evidence-canada-expels-top-indian-diplomats-over-link-to-violent-crimes-20241015-p5ki9u.html
1204097515,20241015,202410,2024,AUS,AUSTRALIA,AUS,CAN,CANADA,CAN,020,3.0,1,1,-5.08849557522124,60,-96,28.6,77.2,60,-96,CA,Canada,https://www.watoday.com.au/world/north-america/irrefutable-evidence-canada-expels-top-indian-diplomats-over-link-to-violent-crimes-20241015-p5ki9u.html
1204097516,20241015,202410,2024,AUS,AUSTRALIA,AUS,CAN,CANADA,CAN,020,3.0,4,4,-4.72046859440468,60,-96,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.watoday.com.au/world/north-america/irrefutable-evidence-canada-expels-top-indian-diplomats-over-link-to-violent-crimes-20241015-p5ki9u.html
1204097622,20241015,202410,2024,BUS,AIRLINE,,NOR,NORWAY,NOR,130,-4.4,10,10,-7.82312925170068,62,10,62,10,62,10,NO,Norway,https://www.thelocal.no/20241014/sas-airline-warns-of-cuts-to-norway-flight-routes-over-rising-taxes
1204097640,20241015,202410,2024,CAN,CANADA,CAN,CANCVL,CANADIAN,CAN,190,-10.0,8,8,-6.34595701125896,60,-96,60,-96,60,-96,CA,Canada,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097643,20241015,202410,2024,CAN,CANADA,CAN,CANGOV,CANADA,CAN,042,1.9,3,3,-6.11863222006052,60,-96,60,-96,20,77,IN,India,https://news.webindia123.com/news/Articles/World/20241015/4245738.html
1204097648,20241015,202410,2024,CAN,CANADIAN,CAN,CANGOV,CANADA,CAN,161,-4.0,6,6,-6.19321517640857,60,-96,60,-96,20,77,IN,India,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097657,20241015,202410,2024,CAN,CANADA,CAN,CVL,NATIONALS,,173,-5.0,17,17,-8.69086475785334,60,-96,60,-96,60,-96,CA,Canada,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097658,20241015,202410,2024,CAN,CANADA,CAN,CVL,NATIONALS,,190,-10.0,5,5,-8.08095396575215,60,-96,60,-96,60,-96,CA,Canada,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097664,20241015,202410,2024,CAN,CANADA,CAN,GOV,GOVERNMENT,,010,0.0,36,36,-4.71479498517976,60,-96,60,-96,60,-96,CA,Canada,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097669,20241015,202410,2024,CAN,CANADA,CAN,GOV,GOVERNMENT OFFICIAL,,112,-2.0,9,9,-5.42393636003561,60,-96,20,77,20,77,IN,India,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097670,20241015,202410,2024,CAN,CANADA,CAN,GOV,GOVERNMENT OFFICIAL,,112,-2.0,1,1,-6.34595701125896,60,-96,39.828175,-98.5795,39.828175,-98.5795,US,United States,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097679,20241015,202410,2024,CAN,CANADA,CAN,SIK,SIKH,,190,-10.0,16,16,-8.33740100799547,60,-96,60,-96,60,-96,CA,Canada,https://www.watoday.com.au/world/north-america/irrefutable-evidence-canada-expels-top-indian-diplomats-over-link-to-violent-crimes-20241015-p5ki9u.html
1204097683,20241015,202410,2024,CAN,CANADA,CAN,UAF,TERRORIST,,180,-9.0,35,33,-5.82865807126431,60,-96,20,77,20,77,IN,India,https://news.webindia123.com/news/Articles/World/20241015/4245738.html
1204097684,20241015,202410,2024,CAN,CANADA,CAN,USA,AMERICAN,USA,112,-2.0,1,1,-6.34595701125896,60,-96,39.828175,-98.5795,20,77,IN,India,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097685,20241015,202410,2024,CAN,CANADA,CAN,USA,AMERICAN,USA,112,-2.0,1,1,-6.34595701125896,60,-96,39.828175,-98.5795,39.828175,-98.5795,US,United States,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097700,20241015,202410,2024,CANGOV,CANADIAN,CAN,GOV,MINISTRY,,161,-4.0,6,6,-6.26930878085884,60,-96,20,77,20,77,IN,India,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097701,20241015,202410,2024,CANGOV,CANADIAN,CAN,GOV,GOVERNMENT,,174,-5.0,13,13,-5.94554360225026,60,-96,60,-96,60,-96,CA,Canada,https://ktvz.com/news/national-world/cnn-world/2024/10/14/canada-expels-indian-diplomats-after-tying-government-agents-to-serious-criminal-activity/
1204097838,20241015,202410,2024,CRM,CRIMINAL,,CHNGOV,CHINESE,CHN,195,-10.0,1,1,-4.45859872611465,62,10,44.8186,20.4681,44.8186,20.4681,RB,"Belgrade, Serbia (general),",https://www.tnp.no/norway/panorama/3223-norwegian-war-hero-spied-for-nato-in-yugoslavia/
1204098032,20241015,202410,2024,FIN,FINLAND,FIN,TUR,TURKEY,TUR,010,0.0,2,2,0.0807102502017703,60.1756,24.9342,37.6091,36.6311,37.6091,36.6311,TU,"Demirel, Kahramanmaras, Turkey",https://thediplomat.com/2024/10/the-power-of-names-turkeys-shift-from-central-asia-to-turkestan/
1204098214,20241015,202410,2024,GOV,PRIME MINISTER,,CAN,CANADIAN,CAN,020,3.0,1,1,-6.04089219330855,28.6,77.2,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098222,20241015,202410,2024,GOV,GOVERNMENT,,CAN,CANADA,CAN,084,7.0,30,30,-2.09161916844154,28.6,77.2,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098223,20241015,202410,2024,GOV,GOVERNMENT,,CAN,CANADA,CAN,084,7.0,2,2,-6.04089219330855,60,-96,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098227,20241015,202410,2024,GOV,GOVERNMENT,,CAN,CANADIAN,CAN,174,-5.0,26,26,-3.5882596286205,28.6,77.2,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098229,20241015,202410,2024,GOV,GOVERNMENT,,CAN,CANADIAN,CAN,174,-5.0,12,12,-5.99255233630712,60,-96,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098231,20241015,202410,2024,GOV,PRIME MINISTER,,CANGOV,CANADA,CAN,020,3.0,1,1,-6.04089219330855,28.6,77.2,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098232,20241015,202410,2024,GOV,PRIME MINISTER,,CANGOV,CANADIAN,CAN,020,3.0,75,75,-2.99359828135843,60,-96,60,-96,60,-96,CA,Canada,https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098237,20241015,202410,2024,GOV,GOVERNMENT,,CANGOV,CANADIAN,CAN,174,-5.0,78,78,-3.5882596286205,28.6,77.2,60,-96,28.6,77.2,IN,"New Delhi, Delhi, India",https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098299,20241015,202410,2024,GOV,EXTERNAL AFFAIRS MINIST,,USA,NEW YORK CITY,USA,042,1.9,10,10,-6.04089219330855,60,-96,42.1497,-74.9384,60,-96,CA,Canada,https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098401,20241015,202410,2024,IND,NEW DELHI,IND,CAN,CANADA,CAN,040,1.0,2,2,-6.04089219330855,28.6,77.2,60,-96,60,-96,CA,Canada,https://www.newsindiatimes.com/india-expels-six-canadian-diplomats-asks-them-to-leave-by-october-19/
1204098851,20241015,202410,2024,NOR,NORWAY,NOR,,,,010,0.0,2,2,-3.38164251207729,60,100,,,62,10,NO,Norway,https://www.tnp.no/norway/panorama/2171-34norwegian-of-the-year34-arrested/
1204098852,20241015,202410,2024,NOR,NORWAY,NOR,,,,010,0.0,8,8,-3.38164251207729,60,100,,,60,100,RS,Russia,https://www.tnp.no/norway/panorama/2171-34norwegian-of-the-year34-arrested/
1204098853,20241015,202410,2024,NOR,OSLO,NOR,,,,172,-5.0,11,7,4.94791666666667,69.455,17.3711,,,69.455,17.3711,NO,"Fuglen, Troms, Norway",https://www.tnp.no/norway/culture/3827-oslo-capital-of-good-coffee-norway/
1204098855,20241015,202410,2024,NOR,NORWAY,NOR,CHNGOV,CHINESE,CHN,195,-10.0,1,1,-4.45859872611465,42.583333,21,62,10,62,10,NO,Norway,https://www.tnp.no/norway/panorama/3223-norwegian-war-hero-spied-for-nato-in-yugoslavia/
1204098856,20241015,202410,2024,NOR,NORWAY,NOR,CVL,IMMIGRANT,,020,3.0,4,4,-3.38164251207729,62,10,62,10,62,10,NO,Norway,https://www.tnp.no/norway/panorama/2171-34norwegian-of-the-year34-arrested/
1204098861,20241015,202410,2024,NOR,NORWAY,NOR,REF,ASYLUM SEEKER,,020,3.0,4,4,-3.38164251207729,62,10,62,10,62,10,NO,Norway,https://www.tnp.no/norway/panorama/2171-34norwegian-of-the-year34-arrested/
