GlobalEventID,SQLDATE,MonthYear,Year,Actor1Code,Actor1Name,Actor1CountryCode,Actor2Code,Actor2Name,Actor2CountryCode,EventCode,GoldsteinScale,NumMentions,NumArticles,AvgTone,Actor1Geo_Lat,Actor1Geo_Long,Actor2Geo_Lat,Actor2Geo_Long,ActionGeo_Lat,ActionGeo_Long,ActionGeo_CountryCode,ActionGeo_FullName,SOURCEURL
1181864544,20230616,202306,2023,CAN,CANADA,CAN,GOV,GOVERNMENT,,1123,-2.0,8,8,-0.647927784359565,60,-96,60,-96,60,-96,CA,Canada,https://www.aninews.in/news/world/europe/pm-modi-meets-canadian-counterpart-justin-trudeau-on-sidelines-of-g7-summit-in-italy20240615011417/
1181864545,20230616,202306,2023,CAN,CANADA,CAN,GOV,GOVERNMENT,,160,-4.0,8,8,-0.647927784359565,60,-96,60,-96,60,-96,CA,Canada,https://www.aninews.in/news/world/europe/pm-modi-meets-canadian-counterpart-justin-trudeau-on-sidelines-of-g7-summit-in-italy20240615011417/
1181864546,20230616,202306,2023,CAN,CANADA,CAN,UAF,TERRORIST,,190,-10.0,4,4,-0.647927784359565,60,-96,23.6167,73.2833,23.6167,73.2833,IN,"Sunak, Gujarat, India",https://www.aninews.in/news/world/europe/pm-modi-meets-canadian-counterpart-justin-trudeau-on-sidelines-of-g7-summit-in-italy20240615011417/
1181864547,20230616,202306,2023,CAN,CANADA,CAN,UAF,TERRORIST,,190,-10.0,4,4,-0.647927784359565,60,-96,60,-96,23.6167,73.2833,IN,"Sunak, Gujarat, India",https://www.aninews.in/news/world/europe/pm-modi-meets-canadian-counterpart-justin-trudeau-on-sidelines-of-g7-summit-in-italy20240615011417/
1181864548,20230616,202306,2023,CAN,CANADA,CAN,UAF,TERRORIST,,193,-10.0,4,4,-0.647927784359565,60,-96,23.6167,73.2833,23.6167,73.2833,IN,"Sunak, Gujarat, India",https://www.aninews.in/news/world/europe/pm-modi-meets-canadian-counterpart-justin-trudeau-on-sidelines-of-g7-summit-in-italy20240615011417/
1181864549,20230616,202306,2023,CAN,CANADA,CAN,UAF,TERRORIST,,193,-10.0,4,4,-0.647927784359565,60,-96,60,-96,23.6167,73.2833,IN,"Sunak, Gujarat, India",https://www.aninews.in/news/world/europe/pm-modi-meets-canadian-counterpart-justin-trudeau-on-sidelines-of-g7-summit-in-italy20240615011417/
1181864637,20240615,202406,2024,,,,CAN,CANADA,CAN,042,1.9,4,4,0,,,60,100,60,100,RS,Russia,http://global.chinadaily.com.cn/a/202406/15/WS666cbc51a31095c51c50908e.html
1181864641,20240615,202406,2024,,,,CAN,CANADA,CAN,043,2.8,127,127,1.2753862056884,,,60,-96,60,-96,CA,Canada,https://www.heart.co.uk/news/uk-world/g7-summit-has-seen-surprising-progress-8211-b/
1181864642,20240615,202406,2024,,,,CAN,CANADA,CAN,043,2.8,2,2,-1.15321252059308,,,60,-96,36,138,JA,Japan,https://www.heart.co.uk/news/uk-world/g7-summit-has-seen-surprising-progress-8211-b/
1181864813,20240615,202406,2024,,,,NOR,NORWAY,NOR,013,0.4,2,2,2.05479452054794,,,59.3464,10.5897,65.6667,12.0333,NO,"Roro, Nordland, Norway",https://maritime-executive.com/article/project-explores-retrofit-for-lng-cargo-ship-to-hydrogen-powered-fuel-cells
1181864832,20240615,202406,2024,,,,RUS,RUSSIA,RUS,036,4.0,4,4,-2.21740792659615,,,60,100,60,100,RS,Russia,https://www.newsmax.com/newsmax-tv/shaffer-holt-biden/2024/06/14/id/1168829/
1181864833,20240615,202406,2024,,,,RUS,RUSSIA,RUS,043,2.8,74,74,-0.946695096504889,,,60,100,60,100,RS,Russia,https://floppingaces.net/most-wanted/politico-notices-gee-willickers-biden-says-hes-not-involved-in-his-familys-foreign-buckraking-operations-but-weirdly-all-of-his-aides-are-involved-in-the-grift/comment-page-1/
1181864906,20240615,202406,2024,,,,USAGOV,JOE BIDEN,USA,040,1.0,10,10,-3.23450134770889,,,60,100,49,32,UP,Ukraine,https://www.aol.co.uk/sunak-seeks-support-ukraine-starmer-230111033.html
1181864934,20240615,202406,2024,AFR,AFRICA,AFR,CAN,CANADA,CAN,042,1.9,7,7,-2.48899975577449,41.1333,16.85,60,-96,41.1333,16.85,IT,"Bari, Puglia, Italy",https://www.tribstar.com/region/g7-leaders-tackle-migration-ai-and-economic-security-on-second-and-final-day-of-summit/article_2edd4ccd-55af-58ca-99bc-8711087dbeea.html
1181864935,20240615,202406,2024,AFR,AFRICA,AFR,CAN,CANADA,CAN,042,1.9,14,14,-2.48899975577449,28,3,60,-96,41.1333,16.85,IT,"Bari, Puglia, Italy",https://www.tribstar.com/region/g7-leaders-tackle-migration-ai-and-economic-security-on-second-and-final-day-of-summit/article_2edd4ccd-55af-58ca-99bc-8711087dbeea.html
1181865062,20240615,202406,2024,BUS,CARGO SHIP,,NOR,NORWAY,NOR,080,5.0,10,10,2.05479452054794,65.6667,12.0333,65.6667,12.0333,65.6667,12.0333,NO,"Roro, Nordland, Norway",https://maritime-executive.com/article/project-explores-retrofit-for-lng-cargo-ship-to-hydrogen-powered-fuel-cells
1181865063,20240615,202406,2024,BUS,CARGO SHIP,,SWE,SWEDEN,SWE,080,5.0,4,4,2.05479452054794,65.6667,12.0333,65.6667,12.0333,65.6667,12.0333,NO,"Roro, Nordland, Norway",https://maritime-executive.com/article/project-explores-retrofit-for-lng-cargo-ship-to-hydrogen-powered-fuel-cells
1181865064,20240615,202406,2024,BUS,CARGO SHIP,,SWE,SWEDEN,SWE,080,5.0,6,6,2.05479452054794,65.6667,12.0333,62,15,65.6667,12.0333,NO,"Roro, Nordland, Norway",https://maritime-executive.com/article/project-explores-retrofit-for-lng-cargo-ship-to-hydrogen-powered-fuel-cells
1181865080,20240615,202406,2024,CAN,CANADIAN,CAN,,,,010,0.0,132,130,0.0543871825173885,60,-96,,,60,-96,CA,Canada,https://www.aninews.in/news/world/europe/pm-modi-meets-canadian-counterpart-justin-trudeau-on-sidelines-of-g7-summit-in-italy20240615011417/
1181865087,20240615,202406,2024,CAN,CANADA,CAN,,,,020,3.0,84,82,-0.836265195103057,60,-96,,,60,-96,CA,Canada,https://www.chathamdailynews.ca:443/news/local-news/heat-alert-wave-london-region/wcm/07795de4-57a3-4abc-ae68-66d02272d55d
1181865101,20240615,202406,2024,CAN,CANADA,CAN,,,,042,1.9,112,112,1.24125185878226,60,-96,,,60,-96,CA,Canada,https://www.heart.co.uk/news/uk-world/g7-summit-has-seen-surprising-progress-8211-b/
1181865102,20240615,202406,2024,CAN,CANADA,CAN,,,,042,1.9,2,2,-1.15321252059308,60,-96,,,36,138,JA,Japan,https://www.heart.co.uk/news/uk-world/g7-summit-has-seen-surprising-progress-8211-b/
1181865106,20240615,202406,2024,CAN,CANADA,CAN,,,,043,2.8,34,34,-1.55193721994935,60,100,,,60,100,RS,Russia,http://global.chinadaily.com.cn/a/202406/15/WS666cbc51a31095c51c50908e.html
