GlobalEventID,SQLDATE,MonthYear,Year,Actor1Code,Actor1Name,Actor1CountryCode,Actor2Code,Actor2Name,Actor2CountryCode,EventCode,GoldsteinScale,NumMentions,NumArticles,AvgTone,Actor1Geo_Lat,Actor1Geo_Long,Actor2Geo_Lat,Actor2Geo_Long,ActionGeo_Lat,ActionGeo_Long,ActionGeo_CountryCode,ActionGeo_FullName,SOURCEURL
1247165118,20250601,202506,2025,SWE,SWEDEN,SWE,USA,NEW YORK,USA,043,2.8,1,1,-4.72222222222222,62,15,42.1497,-74.9384,62,15,SW,Sweden,https://dailycaller.com/2025/05/31/greta-thunbergs-gaza-voyage/
1247165119,20250601,202506,2025,SWEOPP,SWEDEN,SWE,ISR,ISRAEL,ISR,141,-6.5,2,2,-4.72222222222222,62,15,62,15,62,15,SW,Sweden,https://dailycaller.com/2025/05/31/greta-thunbergs-gaza-voyage/
1247165215,20250601,202506,2025,USA,OREGON,USA,CAN,CANADA,CAN,060,6.0,8,8,-0.34364261168385,44.5672,-122.127,60,-96,44.5672,-122.127,US,"Oregon, United States",https://news.sky.com/story/deeply-dangerous-assisted-dying-bill-should-be-scrapped-says-leading-care-consultant-13377544
1247165266,20250601,202506,2025,USA,NEW YORK,USA,PSE,GAZA,PSE,042,1.9,1,1,-4.72222222222222,42.1497,-74.9384,62,15,-25,135,AS,Australia,https://dailycaller.com/2025/05/31/greta-thunbergs-gaza-voyage/
1247165267,20250601,202506,2025,USA,NEW YORK,USA,SWE,SWEDEN,SWE,042,1.9,1,1,-4.72222222222222,42.1497,-74.9384,62,15,62,15,SW,Sweden,https://dailycaller.com/2025/05/31/greta-thunbergs-gaza-voyage/
1247165745,20250601,202506,2025,AUS,AUSTRALIAN,AUS,USA,THE US,USA,061,6.4,270,270,-0.310371524008051,-25,135,60,-96,-25,135,AS,Australia,https://www.moreechampion.com.au/story/8980664/us-tariffs-on-australia-not-what-you-do-to-a-friend/
1247165777,20250601,202506,2025,BUS,COMPANIES,,RUS,RUSSIA,RUS,042,1.9,32,32,-1.6535358233694,60,100,60,100,60,100,RS,Russia,https://www.mankatofreepress.com/news/business/ap-business-summarybrief-at-4-25-p-m-edt/article_40250486-f531-5c59-8f56-4d1486247ee1.html
1247165778,20250601,202506,2025,BUS,COMPANIES,,RUS,RUSSIA,RUS,042,1.9,4,4,-1.94420963651733,49,32,60,100,60,100,RS,Russia,https://www.mankatofreepress.com/news/business/ap-business-summarybrief-at-4-25-p-m-edt/article_40250486-f531-5c59-8f56-4d1486247ee1.html
1247165782,20250601,202506,2025,CAN,CANADA,CAN,,,,112,-2.0,28,28,-1.59688789580985,60,-96,,,60,-96,CA,Canada,https://www.newspressnow.com/weather/2025/05/31/tracking-a-toasty-start-to-june/
1247165880,20250601,202506,2025,FIN,FINLAND,FIN,IGOEUREEC,THE EUROPEAN UNION,EUR,090,-2.0,8,8,-4.16666666666667,63.3667,22.7,63.3667,22.7,63.3667,22.7,FI,"Gunnar, Ostrobothnia, Finland",https://www.maritime-executive.com/article/sweden-tightens-controls-on-baltic-shipping-targeting-shadow-fleet
1247165881,20250601,202506,2025,FIN,FINLAND,FIN,IGOEUREEC,THE EUROPEAN UNION,EUR,090,-2.0,2,2,-4.16666666666667,59,26,63.3667,22.7,63.3667,22.7,FI,"Gunnar, Ostrobothnia, Finland",https://www.maritime-executive.com/article/sweden-tightens-controls-on-baltic-shipping-targeting-shadow-fleet
1247165919,20250601,202506,2025,GOV,PRIME MINISTER,,CAN,CANADA,CAN,040,1.0,102,102,0.0205004336224016,-25,135,60,-96,-25,135,AS,Australia,https://www.moreechampion.com.au/story/8980664/us-tariffs-on-australia-not-what-you-do-to-a-friend/
1247165920,20250601,202506,2025,GOV,PRIME MINISTER,,CAN,CANADA,CAN,040,1.0,680,680,-0.325818642824152,60,-96,60,-96,60,-96,CA,Canada,https://www.moreechampion.com.au/story/8980664/us-tariffs-on-australia-not-what-you-do-to-a-friend/
1247165921,20250601,202506,2025,GOV,PRIME MINISTER,,CAN,CANADA,CAN,050,3.5,504,504,-0.310371524008051,60,-96,60,-96,60,-96,CA,Canada,https://www.moreechampion.com.au/story/8980664/us-tariffs-on-australia-not-what-you-do-to-a-friend/
1247166104,20250601,202506,2025,RUS,RUSSIA,RUS,BUS,COMPANIES,,043,2.8,32,32,-1.6535358233694,60,100,60,100,60,100,RS,Russia,https://www.mankatofreepress.com/news/business/ap-business-summarybrief-at-4-25-p-m-edt/article_40250486-f531-5c59-8f56-4d1486247ee1.html
1247166105,20250601,202506,2025,RUS,RUSSIA,RUS,BUS,COMPANIES,,043,2.8,4,4,-1.94420963651733,60,100,49,32,60,100,RS,Russia,https://www.mankatofreepress.com/news/business/ap-business-summarybrief-at-4-25-p-m-edt/article_40250486-f531-5c59-8f56-4d1486247ee1.html
1247166219,20250601,202506,2025,USA,THE US,USA,,,,061,6.4,102,102,0.0205004336224016,60,-96,,,-25,135,AS,Australia,https://www.moreechampion.com.au/story/8980664/us-tariffs-on-australia-not-what-you-do-to-a-friend/
1247166242,20250601,202506,2025,USA,UNITED STATES,USA,BUS,BUSINESS,,013,0.4,16,16,-0.64516129032258,61.385,-152.268,61.385,-152.268,61.385,-152.268,US,"Alaska, United States",https://www.fox4news.com/news/solo-travelers-pay-more-than-groups-economy-flights-report
1247166774,20250601,202506,2025,,,,CAN,CANADA,CAN,061,6.4,2,2,0.21739130434782,,,60,-96,60,-96,CA,Canada,https://hotair.com/headlines/2025/05/31/how-an-unassuming-geologist-cracked-the-global-fertilizer-cartel-n3803323
1247166834,20250601,202506,2025,AUS,AUSTRALIA,AUS,CAN,CANADA,CAN,061,6.4,39,39,-0.694546649188595,-25,135,60,-96,60,-96,CA,Canada,https://www.heraldextra.com/news/local/2025/may/31/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices/
1247166835,20250601,202506,2025,AUS,AUSTRALIA,AUS,CAN,CANADA,CAN,061,6.4,14,14,-0.694546649188595,60,-96,60,-96,60,-96,CA,Canada,https://www.heraldextra.com/news/local/2025/may/31/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices/
1247166836,20250601,202506,2025,AUS,AUSTRALIA,AUS,CAN,CANADA,CAN,061,6.4,12,12,-0.684674859114203,60,-96,60,-96,49,32,UP,Ukraine,https://www.heraldextra.com/news/local/2025/may/31/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices/
1247166867,20250601,202506,2025,BUS,INDUSTRY,,USAGOV,UNITED STATES,USA,020,3.0,2,2,-0.68669527896996,60,-96,60,-96,60,-96,CA,Canada,https://www.heraldextra.com/news/local/2025/may/31/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices/
1247166872,20250601,202506,2025,CAN,CANADIAN,CAN,MNCCAN,ROYAL BANK OF CANADA,CAN,060,6.0,8,8,1.27118644067796,60,-96,60,-96,60,-96,CA,Canada,https://finance.yahoo.com/news/hsbc-disband-us-unit-serving-163137387.html
1247166873,20250601,202506,2025,CANBUS,CANADIAN,CAN,MNCCAN,ROYAL BANK OF CANADA,CAN,060,6.0,12,12,1.27118644067796,60,-96,60,-96,60,-96,CA,Canada,https://finance.yahoo.com/news/hsbc-disband-us-unit-serving-163137387.html
1247166874,20250601,202506,2025,CANBUS,CANADA,CAN,USA,UTAH,USA,020,3.0,22,22,-0.685387814033343,60,-96,60,-96,60,-96,CA,Canada,https://www.heraldextra.com/news/local/2025/may/31/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices/
1247166875,20250601,202506,2025,CANBUS,CANADIAN,CAN,USA,UTAH,USA,020,3.0,60,60,-0.688224201233202,60,-96,40.1135,-111.854,60,-96,CA,Canada,https://www.heraldextra.com/news/local/2025/may/31/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices/
1247166948,20250601,202506,2025,DEU,GERMANY,DEU,USA,THE US,USA,057,8.0,4,4,0.308514896780465,60,100,35.75,51.5148,35.75,51.5148,IR,"Tehran, Tehran, Iran",https://www.bbc.com/news/articles/ce82g704rd2o
1247167016,20250601,202506,2025,GOV,PRESIDENT,,RUS,RUSSIA,RUS,010,0.0,20,20,-0.683325883764801,40.1135,-111.854,60,100,40.1135,-111.854,US,"Utah, United States",https://www.heraldextra.com/news/local/2025/may/31/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices/
1247167131,20250601,202506,2025,RUS,RUSSIA,RUS,,,,010,0.0,100,100,-2.62012968681681,60,100,,,60,100,RS,Russia,https://economictimes.indiatimes.com/news/economy/policy/govt-fovours-wealth-creation-profit-not-a-bad-word-says-fm-nirmala-sitharaman/articleshow/121541527.cms
1247167144,20250601,202506,2025,RUS,RUSSIA,RUS,USA,THE US,USA,057,8.0,12,12,0.308514896780465,60,100,35.75,51.5148,35.75,51.5148,IR,"Tehran, Tehran, Iran",https://www.bbc.com/news/articles/ce82g704rd2o
1247167217,20250601,202506,2025,USA,THE US,USA,DEU,GERMANY,DEU,057,8.0,4,4,0.308514896780465,35.75,51.5148,60,100,35.75,51.5148,IR,"Tehran, Tehran, Iran",https://www.bbc.com/news/articles/ce82g704rd2o
1247167240,20250601,202506,2025,USA,THE US,USA,RUS,RUSSIA,RUS,057,8.0,12,12,0.308514896780465,35.75,51.5148,60,100,35.75,51.5148,IR,"Tehran, Tehran, Iran",https://www.bbc.com/news/articles/ce82g704rd2o
1247167815,20250601,202506,2025,CHN,CHINA,CHN,USA,UNITED STATES,USA,042,1.9,4,4,-1.59489633173844,35,105,21.3069,-157.858,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247167816,20250601,202506,2025,CHN,CHINA,CHN,USA,UNITED STATES,USA,042,1.9,2,2,-1.59489633173844,60,100,21.3069,-157.858,21.3069,-157.858,US,"Honolulu, Hawaii, United States",https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247167817,20250601,202506,2025,CHN,CHINA,CHN,USAGOV,BARACK OBAMA,USA,042,1.9,4,4,-1.59489633173844,35,105,21.3069,-157.858,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247167923,20250601,202506,2025,FIN,FINLAND,FIN,,,,016,-2.0,4,4,-4.48275862068965,64,26,,,64,26,FI,Finland,https://www.premiumtimesng.com/regional/ssouth-east/798178-lawyer-demands-investigation-into-alleged-killing-of-nigerian-by-swiss-police.html
1247168104,20250601,202506,2025,JPN,JAPAN,JPN,USA,UNITED STATES,USA,042,1.9,4,4,-1.59489633173844,36,138,21.3069,-157.858,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168105,20250601,202506,2025,JPN,JAPAN,JPN,USAGOV,BARACK OBAMA,USA,042,1.9,4,4,-1.59489633173844,36,138,21.3069,-157.858,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168287,20250601,202506,2025,RUS,RUSSIA,RUS,USA,UNITED STATES,USA,042,1.9,2,2,-1.59489633173844,60,100,21.3069,-157.858,21.3069,-157.858,US,"Honolulu, Hawaii, United States",https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168288,20250601,202506,2025,RUS,RUSSIA,RUS,USA,UNITED STATES,USA,042,1.9,4,4,-1.59489633173844,60,100,21.3069,-157.858,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168289,20250601,202506,2025,RUS,RUSSIA,RUS,USAGOV,BARACK OBAMA,USA,042,1.9,4,4,-1.59489633173844,60,100,21.3069,-157.858,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168320,20250601,202506,2025,SWE,SWEDEN,SWE,,,,193,-10.0,30,30,-0.5507907212391,63.0167,18.2333,,,63.0167,18.2333,SW,"Maja, Vasternorrland, Sweden",https://www.heraldpalladium.com/news/national/swedens-stark-grabs-one-shot-lead-at-us-womens-open/article_2e13acab-b49f-5132-92e4-8ce3d5734c3e.html
1247168397,20250601,202506,2025,USA,UNITED STATES,USA,CHN,CHINA,CHN,043,2.8,4,4,-1.59489633173844,21.3069,-157.858,35,105,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168398,20250601,202506,2025,USA,UNITED STATES,USA,CHN,CHINA,CHN,043,2.8,2,2,-1.59489633173844,21.3069,-157.858,60,100,21.3069,-157.858,US,"Honolulu, Hawaii, United States",https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168435,20250601,202506,2025,USA,UNITED STATES,USA,JPN,JAPAN,JPN,043,2.8,4,4,-1.59489633173844,21.3069,-157.858,36,138,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168480,20250601,202506,2025,USAGOV,BARACK OBAMA,USA,CHN,CHINA,CHN,043,2.8,4,4,-1.59489633173844,21.3069,-157.858,35,105,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168481,20250601,202506,2025,USAGOV,BARACK OBAMA,USA,JPN,JAPAN,JPN,043,2.8,4,4,-1.59489633173844,21.3069,-157.858,36,138,60,100,RS,Russia,https://www.thestar.com.my/opinion/columnists/beyond-boundaries/2025/06/01/one-down-two-to-go
1247168954,20250525,202505,2025,CHN,CHINA,CHN,RUS,RUSSIA,RUS,036,4.0,3,3,-1.70316301703163,31.2222,121.458,60,100,32,53,IR,Iran,http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247168959,20250525,202505,2025,IRN,IRAN,IRN,RUS,RUSSIA,RUS,036,4.0,3,3,-1.70316301703163,32,53,60,100,32,53,IR,Iran,http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247168963,20250525,202505,2025,RUS,RUSSIA,RUS,CHN,CHINA,CHN,036,4.0,3,3,-1.70316301703163,60,100,31.2222,121.458,32,53,IR,Iran,http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247168965,20250525,202505,2025,RUS,RUSSIA,RUS,IRN,IRAN,IRN,010,0.0,3,3,-1.70316301703163,60,100,32,53,32,53,IR,Iran,http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247168968,20250525,202505,2025,RUS,RUSSIA,RUS,IRN,IRAN,IRN,036,4.0,3,3,-1.70316301703163,60,100,32,53,32,53,IR,Iran,http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247169106,20250601,202506,2025,BUS,INDUSTRY,,USAGOV,UNITED STATES,USA,020,3.0,12,12,-0.647620804170797,40.1135,-111.854,60,-96,60,-96,CA,Canada,https://mb.com.ph/2025/06/01/trump-fast-tracks-utah-uranium-mine-but-industry-revival-may-wait-for-higher-prices
1247169119,20250601,202506,2025,CAN,NOVA SCOTIA,CAN,BUS,COMPANY,,012,-0.4,20,10,-2.62891809908999,60,-96,60,-96,60,-96,CA,Canada,https://financialpost.com/cybersecurity/federal-privacy-czar-probe-customer-data-theft
1247169123,20250601,202506,2025,CAN,CANADA,CAN,ISR,ISRAEL,ISR,010,0.0,6,6,-3.3259423503326,60,-96,31.4167,34.3333,46,2,FR,France,https://kashmirreader.com/2025/06/01/global-backlash-how-the-world-could-shift-israels-gaza-strategy/
1247169126,20250601,202506,2025,CAN,CANADA,CAN,ISR,ISRAEL,ISR,130,-4.4,6,6,-3.3259423503326,60,-96,31.4167,34.3333,31.4167,34.3333,IS,"Gaza, Israel (general), Israel",https://kashmirreader.com/2025/06/01/global-backlash-how-the-world-could-shift-israels-gaza-strategy/
1247169179,20250601,202506,2025,CHN,CHINA,CHN,RUS,RUSSIA,RUS,036,4.0,2,2,-1.70316301703163,39.9289,116.388,60,100,39.9289,116.388,CH,"Beijing, Beijing, China",http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247169181,20250601,202506,2025,CHN,CHINA,CHN,RUS,RUSSIA,RUS,046,7.0,2,2,-1.70316301703163,39.9289,116.388,60,100,39.9289,116.388,CH,"Beijing, Beijing, China",http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247169413,20250601,202506,2025,IRL,TARA,IRL,RUS,RUSSIA,RUS,010,0.0,1,1,-4.37093916125222,60,100,60,100,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169627,20250601,202506,2025,RUS,RUSSIAN,RUS,,,,036,4.0,34,34,-3.02976246030253,60,100,,,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169632,20250601,202506,2025,RUS,RUSSIAN,RUS,,,,125,-5.0,2,2,-4.27502181943208,60,100,,,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169634,20250601,202506,2025,RUS,RUSSIAN,RUS,,,,172,-5.0,1,1,-4.37093916125222,45,34,,,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169636,20250601,202506,2025,RUS,RUSSIA,RUS,CHN,CHINA,CHN,036,4.0,4,4,-1.70316301703163,60,100,39.9289,116.388,39.9289,116.388,CH,"Beijing, Beijing, China",http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247169637,20250601,202506,2025,RUS,RUSSIAN,RUS,CHN,BEIJING,CHN,036,4.0,2,2,-1.70316301703163,60,100,32,53,32,53,IR,Iran,http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247169639,20250601,202506,2025,RUS,RUSSIA,RUS,CHN,CHINA,CHN,046,7.0,2,2,-1.70316301703163,60,100,39.9289,116.388,39.9289,116.388,CH,"Beijing, Beijing, China",http://www.ctgtribune.com/list_wcvtep/1etofn.html
1247169640,20250601,202506,2025,RUS,RUSSIAN,RUS,COP,POLICE,,013,0.4,6,6,-4.27502181943208,60,100,45,34,45,34,UP,"Crimea, Krym, Avtonomna Respublika, Ukraine",https://www.bbc.com/news/articles/czj40rn8k0wo
1247169644,20250601,202506,2025,RUS,RUSSIAN,RUS,EDU,SCHOOL,,036,4.0,15,15,-4.2537737658931,60,100,60,100,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169646,20250601,202506,2025,RUS,RUSSIAN,RUS,EDU,SCHOOL,,125,-5.0,15,15,-4.2537737658931,60,100,60,100,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169648,20250601,202506,2025,RUS,RUSSIAN,RUS,RUSCOP,RUSSIA,RUS,173,-5.0,6,6,-4.37093916125222,60,100,60,100,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169650,20250601,202506,2025,RUS,RUSSIA,RUS,UKR,CRIMEA,UKR,0356,7.0,16,16,-4.27502181943208,60,100,45,34,50.4333,30.5167,UP,"Kyiv, Kyyiv, Misto, Ukraine",https://www.bbc.com/news/articles/czj40rn8k0wo
1247169651,20250601,202506,2025,RUS,RUSSIA,RUS,UKR,CRIMEA,UKR,0356,7.0,2,2,-4.37093916125222,60,100,50.4333,30.5167,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169655,20250601,202506,2025,RUS,RUSSIA,RUS,UKR,CRIMEA,UKR,042,1.9,1,1,-4.37093916125222,60,100,45,34,45,34,UP,"Crimea, Krym, Avtonomna Respublika, Ukraine",https://www.bbc.com/news/articles/czj40rn8k0wo
1247169663,20250601,202506,2025,RUSGOV,RUSSIA,RUS,RUS,RUSSIA,RUS,010,0.0,6,6,-4.2537737658931,46.8489,35.3653,46.8489,35.3653,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169664,20250601,202506,2025,RUSGOV,RUSSIAN,RUS,RUS,RUSSIAN,RUS,010,0.0,14,14,-3.55978845249864,60,100,60,100,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169666,20250601,202506,2025,RUSGOV,RUSSIA,RUS,RUS,RUSSIAN,RUS,013,0.4,6,6,-4.2537737658931,60,100,60,100,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169713,20250601,202506,2025,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,013,0.4,3,3,-4.27502181943208,45,34,60,100,45,34,UP,"Crimea, Krym, Avtonomna Respublika, Ukraine",https://www.bbc.com/news/articles/czj40rn8k0wo
1247169715,20250601,202506,2025,UKR,CRIMEA,UKR,RUS,RUSSIA,RUS,043,2.8,1,1,-4.37093916125222,45,34,60,100,45,34,UP,"Crimea, Krym, Avtonomna Respublika, Ukraine",https://www.bbc.com/news/articles/czj40rn8k0wo
1247169721,20250601,202506,2025,UKR,UKRAINE,UKR,RUSCOP,RUSSIA,RUS,173,-5.0,3,3,-4.27502181943208,46.8489,35.3653,60,100,46.8489,35.3653,UP,"Melitopol, Zaporiz'ka Oblast', Ukraine",https://www.bbc.com/news/articles/czj40rn8k0wo
1247169722,20250601,202506,2025,UKR,UKRAINE,UKR,RUSCOP,RUSSIA,RUS,173,-5.0,9,9,-4.27502181943208,46.8489,35.3653,60,100,60,100,RS,Russia,https://www.bbc.com/news/articles/czj40rn8k0wo
1247169725,20250601,202506,2025,UKREDU,CRIMEA,UKR,RUS,RUSSIAN,RUS,010,0.0,12,12,-4.27502181943208,45,34,60,100,45,34,UP,"Crimea, Krym, Avtonomna Respublika, Ukraine",https://www.bbc.com/news/articles/czj40rn8k0wo
1247170426,20250601,202506,2025,CAN,CANADA,CAN,,,,013,0.4,14,14,3.05771435851701,60,-96,,,60,-96,CA,Canada,https://tribune.com.pk/story/2548835/canadian-film-festival-bridges-cultures
1247170427,20250601,202506,2025,CAN,ALBERTA,CAN,,,,020,3.0,25,25,1.5345205922255,60,-96,,,60,-96,CA,Canada,https://www.brandonsun.com/national/2025/05/28/edmonton-school-trustees-advocates-want-province-to-allow-undocumented-kids-to-enrol
1247170430,20250601,202506,2025,CAN,CANADA,CAN,,,,040,1.0,4,4,-0.11764705882353,60,-96,,,60,-96,CA,Canada,https://www.theblaze.com/align/cheapskate-canada-threatens-norad-trump-dangles-51st-state-solution
1247170431,20250601,202506,2025,CAN,ALBERTA,CAN,,,,071,7.4,22,14,-0.30237787411629,60,-96,,,60,-96,CA,Canada,https://www.brandonsun.com/national/2025/05/28/edmonton-school-trustees-advocates-want-province-to-allow-undocumented-kids-to-enrol
1247170433,20250601,202506,2025,CAN,CANADA,CAN,,,,110,-2.0,17,17,-1.0947018862709,60,-96,,,60,-96,CA,Canada,https://www.theblaze.com/align/cheapskate-canada-threatens-norad-trump-dangles-51st-state-solution
1247170434,20250601,202506,2025,CAN,ALBERTA,CAN,CANEDU,EDMONTON,CAN,042,1.9,12,10,0.11123470522804,60,-96,60,-96,60,-96,CA,Canada,https://www.brandonsun.com/national/2025/05/28/edmonton-school-trustees-advocates-want-province-to-allow-undocumented-kids-to-enrol
1247170440,20250601,202506,2025,CAN,CANADA,CAN,PAK,PAKISTAN,PAK,042,1.9,10,10,8.51063829787234,60,-96,60,-96,60,-96,CA,Canada,https://tribune.com.pk/story/2548835/canadian-film-festival-bridges-cultures
1247170441,20250601,202506,2025,CAN,CANADA,CAN,REF,REFUGEE,,073,7.4,2,2,0.11123470522804,60,-96,60,-96,60,-96,CA,Canada,https://www.brandonsun.com/national/2025/05/28/edmonton-school-trustees-advocates-want-province-to-allow-undocumented-kids-to-enrol
1247170442,20250601,202506,2025,CANEDU,EDMONTON,CAN,CAN,ALBERTA,CAN,043,2.8,12,10,0.11123470522804,60,-96,60,-96,60,-96,CA,Canada,https://www.brandonsun.com/national/2025/05/28/edmonton-school-trustees-advocates-want-province-to-allow-undocumented-kids-to-enrol
1247170780,20250601,202506,2025,LEG,SENATOR,,RUS,RUSSIA,RUS,111,-2.0,4,4,-1.51216305062459,60,100,60,100,60,100,RS,Russia,https://www.theage.com.au/national/would-trump-s-golden-dome-keep-the-us-safe-and-do-space-lasers-work-20250527-p5m2hg.html
1247170850,20250601,202506,2025,PAK,PAKISTAN,PAK,CAN,CANADA,CAN,043,2.8,10,10,8.51063829787234,60,-96,60,-96,60,-96,CA,Canada,https://tribune.com.pk/story/2548835/canadian-film-festival-bridges-cultures
1247170883,20250601,202506,2025,PRK,NORTH KOREA,PRK,CAN,CANADA,CAN,111,-2.0,2,2,-1.51216305062459,60,-96,60,-96,60,-96,CA,Canada,https://www.theage.com.au/national/would-trump-s-golden-dome-keep-the-us-safe-and-do-space-lasers-work-20250527-p5m2hg.html
